Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2017-08-16,,,,,4376.6298828125,,,,,
2017-08-17,,,,,4331.68994140625,,,,,
2017-08-18,,,,,4160.6201171875,,,,,
2017-08-19,,,,,4193.7001953125,,,,,
2017-08-20,,,,,4087.659912109375,,,,,
2017-08-21,,,,,4001.739990234375,,,,,
2017-08-22,,,,,4100.52001953125,,,,,
2017-08-23,,,,,4151.52001953125,,,,,
2017-08-24,,,,,4334.68017578125,,,,,
2017-08-25,,,,,4371.60009765625,,,,,
2017-08-26,,,,,4352.39990234375,,,,,
2017-08-27,,,,,4382.8798828125,,,,,
2017-08-28,,,,,4382.66015625,,,,,
2017-08-29,,,,,4579.02001953125,,,,,
2017-08-30,,,,,4565.2998046875,,,,,
2017-08-31,,,,,4703.39013671875,,,,,
2017-09-01,,,,,4892.009765625,,,,,
2017-09-02,,,,,4578.77001953125,,,,,
2017-09-03,,,,,4582.9599609375,,,,,
2017-09-04,,,,,4236.31005859375,,,,,
2017-09-05,,,,,4376.52978515625,,,,,
2017-09-06,,,,,4597.1201171875,,,,,
2017-09-07,,,,,4599.8798828125,,,,,
2017-09-08,,,,,4228.75,,,,,
2017-09-09,,,,,4226.06005859375,,,,,
2017-09-10,,,,,4122.93994140625,,,,,
2017-09-11,,,,,4161.27001953125,,,,,
2017-09-12,,,,,4130.81005859375,,,,,
2017-09-13,,,,,3882.590087890625,,,,,
2017-09-14,,,,,3154.949951171875,,,,,
2017-09-15,,,,,3637.52001953125,,,,,
2017-09-16,,,,,3625.0400390625,,,,,
2017-09-17,,,,,3582.8798828125,,,,,
2017-09-18,,,,,4065.199951171875,,,,,
2017-09-19,,,,,3924.969970703125,,,,,
2017-09-20,,,,,3905.949951171875,,,,,
2017-09-21,,,,,3631.0400390625,,,,,
2017-09-22,,,,,3630.699951171875,,,,,
2017-09-23,,,,,3792.39990234375,,,,,
2017-09-24,,,,,3682.840087890625,,,,,
2017-09-25,,,,,3926.070068359375,,,,,
2017-09-26,,,,,3892.35009765625,,,,,
2017-09-27,,,,,4200.669921875,,,,,
2017-09-28,,,,,4174.72998046875,,,,,
2017-09-29,,,,,4163.06982421875,,,,,
2017-09-30,,,,,4338.7099609375,,,,,
2017-10-01,,,,,4403.740234375,,,,,
2017-10-02,,,,,4409.31982421875,,,,,
2017-10-03,,,,,4317.47998046875,,,,,
2017-10-04,,,,,4229.35986328125,,,,,
2017-10-05,,,,,4328.41015625,,,,,
2017-10-06,,,,,4370.81005859375,,,,,
2017-10-07,,,,,4426.89013671875,,,,,
2017-10-08,,,,,4610.47998046875,,,,,
2017-10-09,,,,,4772.02001953125,,,,,
2017-10-10,,,,,4781.990234375,,,,,
2017-10-11,,,,,4826.47998046875,,,,,
2017-10-12,,,,,5446.91015625,,,,,
2017-10-13,,,,,5647.2099609375,,,,,
2017-10-14,,,,,5831.7900390625,,,,,
2017-10-15,,,,,5678.18994140625,,,,,
2017-10-16,,,,,5725.58984375,,,,,
2017-10-17,,,,,5605.509765625,,,,,
2017-10-18,,,,,5590.68994140625,,,,,
2017-10-19,,,,,5708.52001953125,,,,,
2017-10-20,,,,,6011.4501953125,,,,,
