Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2019-06-09,0.08427800238132477,6.194450855255127,,,7975.97412109375,245.9728240966797,1.155079960823059,,0.027583999559283257,
2019-06-10,0.08568499982357025,6.110669136047363,,,8031.90966796875,247.66217041015625,1.1942479610443115,,0.027473000809550285,
2019-06-11,0.08916900306940079,6.172414779663086,,,8026.39404296875,248.66258239746094,1.194200038909912,,0.027137000113725662,
2019-06-12,0.09655400365591049,6.270924091339111,,,8196.6484375,261.017578125,1.1636079549789429,,0.025272000581026077,
2019-06-13,0.0969879999756813,6.524448871612549,,,8311.5673828125,262.1631164550781,1.9456069469451904,,0.02466999925673008,
2019-06-14,0.0912489965558052,6.3015360832214355,,,8710.63671875,265.37139892578125,1.880627989768982,,0.023314999416470528,
2019-06-15,0.09273800253868103,6.302371978759766,,,8859.1279296875,271.5055847167969,1.787727952003479,,0.023036999627947807,
2019-06-16,0.09427899867296219,6.742356777191162,,,9335.8671875,278.1431884765625,1.7812620401382446,,0.022809000685811043,
2019-06-17,0.09390799701213837,7.103716850280762,,,9416.4072265625,275.44256591796875,2.028960943222046,,0.02390200085937977,
2019-06-18,0.09369800239801407,7.041426181793213,,,9348.3740234375,274.32025146484375,2.0244109630584717,,0.022895999252796173,
2019-06-19,0.09158200025558472,6.814044952392578,,,9299.62109375,270.3333740234375,1.9018629789352417,,0.024387000128626823,
2019-06-20,0.0902630016207695,6.685166835784912,,,9594.419921875,274.0735168457031,1.8831499814987183,,0.023795999586582184,
2019-06-21,0.09129399806261063,6.585896968841553,,,10144.556640625,295.3033142089844,1.7885090112686157,,0.023378999903798103,
2019-06-22,0.09783399850130081,6.922904968261719,,,11157.345703125,315.1897277832031,1.9291950464248657,,0.02270199917256832,
2019-06-23,0.10214400291442871,7.154595851898193,,,11246.14453125,318.565673828125,1.8962210416793823,,0.02230600081384182,
2019-06-24,0.0990699976682663,6.823619842529297,,,11065.896484375,312.329345703125,1.880836009979248,,0.021549999713897705,
2019-06-25,0.09824199974536896,6.729860782623291,,,11790.9169921875,318.1263122558594,2.4090189933776855,,0.020685000345110893,
2019-06-26,0.10690999776124954,6.831309795379639,,,13796.4892578125,361.398681640625,2.4168789386749268,,0.019398000091314316,
2019-06-27,0.09954900294542313,6.381229877471924,,,13311.14453125,343.4334411621094,2.520256996154785,,0.021227000281214714,
2019-06-28,0.08969099819660187,5.958898067474365,,,12445.1748046875,313.03155517578125,2.9778709411621094,,0.02101599983870983,
2019-06-29,0.09108900278806686,6.15729284286499,,,12400.91015625,322.0435485839844,4.541814804077148,,0.0261049997061491,
2019-06-30,0.09116800129413605,6.105716228485107,,,12178.3837890625,322.7895812988281,4.094571113586426,,0.026777999475598335,
2019-07-01,0.08589500188827515,5.683149814605713,,,11206.439453125,301.0261535644531,3.760809898376465,,0.022995000705122948,
2019-07-02,0.08459799736738205,5.636812210083008,,,10912.1884765625,295.6558532714844,3.8184309005737305,,0.022485999390482903,
2019-07-03,0.08379200100898743,5.635581016540527,,,11968.078125,303.342041015625,3.7889580726623535,,0.020431999117136,
2019-07-04,0.08300700038671494,5.7900261878967285,,,12006.0751953125,303.9611511230469,3.620145082473755,,0.019355999305844307,
2019-07-05,0.07809100300073624,5.503677845001221,,,11395.6611328125,293.921142578125,3.699769973754883,,0.019524000585079193,
2019-07-06,0.08028999716043472,5.496671199798584,,,11620.96484375,295.9914245605469,3.631666898727417,,0.01828400045633316,
2019-07-07,0.0802609995007515,5.434321880340576,,,11541.6201171875,310.1393127441406,3.5131399631500244,,0.018278999254107475,
2019-07-08,0.08225899934768677,5.4296698570251465,,,12345.8330078125,314.26788330078125,3.5522260665893555,,0.017743000760674477,
2019-07-09,0.08082100003957748,5.216036796569824,,,12779.1318359375,318.2231140136719,3.3767120838165283,,0.017139999195933342,
2019-07-10,0.07832200080156326,5.014423847198486,,,13129.529296875,313.0694580078125,3.223022937774658,,0.0173179991543293,
2019-07-11,0.07201100140810013,4.653531074523926,,,12144.623046875,290.02105712890625,3.1368119716644287,,0.016894999891519547,
2019-07-12,0.0708409994840622,4.600856781005859,,,11905.4873046875,278.8555908203125,3.2651610374450684,,0.016535000875592232,
2019-07-13,0.07091899961233139,4.54996395111084,,,11841.95703125,276.68524169921875,3.2651491165161133,,0.017715999856591225,
2019-07-14,0.06718400120735168,4.286765098571777,,,11451.2041015625,269.6412353515625,3.2401740550994873,,0.01743300072848797,
2019-07-15,0.06030000001192093,4.434764862060547,,,11052.7666015625,235.02565002441406,2.844985008239746,,0.014371000230312347,
2019-07-16,0.060982998460531235,4.2499542236328125,,,10996.6328125,234.5138397216797,2.771493911743164,,0.014599000103771687,
2019-07-17,0.05791100114583969,4.014490127563477,,,9963.134765625,217.9756317138672,2.5741400718688965,,0.014007999561727047,
2019-07-18,0.059512000530958176,4.176225185394287,,,10736.8427734375,229.23939514160156,2.7900309562683105,,0.01421200018376112,
2019-07-19,0.060805998742580414,4.203370094299316,,,10716.98046875,226.9404754638672,2.7529330253601074,,0.013906000182032585,
2019-07-20,0.06513199955224991,4.21688985824585,,,11048.662109375,234.19845581054688,2.7224080562591553,,0.014511000365018845,
2019-07-21,0.06421399861574173,4.3230791091918945,,,10841.8876953125,229.86166381835938,2.6692121028900146,,0.014151999726891518,
2019-07-22,0.062066998332738876,4.34048318862915,,,10651.791015625,226.86257934570312,2.5866570472717285,,0.013598999939858913,
2019-07-23,0.05955599993467331,4.001848220825195,,,10346.748046875,218.51805114746094,2.5012691020965576,,0.01282699964940548,
2019-07-24,0.059115998446941376,4.06258487701416,,,9908.796875,217.53543090820312,2.464463949203491,,0.01243599969893694,
2019-07-25,0.06057300046086311,4.0330939292907715,,,10154.25390625,224.2541961669922,2.5168299674987793,,0.012698999606072903,
2019-07-26,0.06291300058364868,3.9255878925323486,,,9916.517578125,220.23638916015625,2.425676107406616,1.8331669569015503,0.013003000058233738,
2019-07-27,0.06367699801921844,4.010406970977783,,,10167.3203125,223.5172576904297,2.4605939388275146,1.4028979539871216,0.013282000087201595,
2019-07-28,0.05999999865889549,3.670361042022705,,,9575.544921875,212.04183959960938,2.2859339714050293,1.368595004081726,0.012102999724447727,
2019-07-29,0.06197499856352806,3.6840660572052,,,9681.6484375,213.9320526123047,2.244028091430664,1.3759410381317139,0.01196299958974123,
2019-07-30,0.0611799992620945,3.6602230072021484,,,9701.759765625,213.61407470703125,2.177947998046875,1.3743330240249634,0.011673999950289726,
2019-07-31,0.06091399863362312,3.7523980140686035,,,10085.6279296875,218.65414428710938,2.2190489768981934,1.3284080028533936,0.011657999828457832,
2019-08-01,0.06028800085186958,3.679115056991577,,,10446.919921875,218.81265258789062,2.2271780967712402,1.3593679666519165,0.01155799999833107,
2019-08-02,0.05893599987030029,3.8974380493164062,,,10657.953125,222.1825714111328,2.4461019039154053,1.353227972984314,0.01155600044876337,
2019-08-03,0.058364998549222946,3.7933011054992676,,,10946.78125,224.62322998046875,2.7229371070861816,1.280282974243164,0.011428000405430794,
2019-08-04,0.05818499997258186,3.7784159183502197,,,11009.20703125,224.227294921875,2.5991010665893555,1.2628519535064697,0.010897000320255756,
2019-08-05,0.05836300179362297,3.8738410472869873,,,11895.091796875,235.63528442382812,2.62923002243042,1.283797025680542,0.012930000200867653,
2019-08-06,0.05667800083756447,3.7964560985565186,,,12273.8212890625,239.11590576171875,2.5220279693603516,1.2762949466705322,0.01723100058734417,
2019-08-07,0.05407499894499779,3.6788320541381836,,,12036.990234375,229.6565704345703,2.4906070232391357,1.1628819704055786,0.020433999598026276,
2019-08-08,0.05293300002813339,3.4989070892333984,,,11979.419921875,226.77471923828125,2.4039840698242188,1.2295010089874268,0.017620999366044998,
2019-08-09,0.05205800011754036,3.306657075881958,,,11970.4580078125,221.3643341064453,2.2963380813598633,1.2846280336380005,0.01461500022560358,
2019-08-10,0.053137000650167465,3.365178108215332,,,11915.6552734375,213.73483276367188,2.382179021835327,1.2191319465637207,0.015459000132977962,
2019-08-11,0.05592799931764603,3.5289809703826904,,,11523.5791015625,216.59864807128906,2.4711029529571533,1.293552041053772,0.018505999818444252,
