Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-01-02,289712000.0,,,,16846600192,5783349760.0,12671100.0,,,
2018-01-03,657398016.0,,,,16871900160,5093159936.0,8620400.0,,,
2018-01-04,593430016.0,,,,21783199744,6502859776.0,24679000.0,,,
2018-01-05,508100000.0,,,,23840899072,6683149824.0,23599300.0,,,
2018-01-06,297615008.0,,,,18314600448,4662219776.0,16319300.0,,,
2018-01-07,226067008.0,,,,15866000384,5569880064.0,23308800.0,,,
2018-01-08,264460992.0,,,,18413899776,8450970112.0,25545400.0,,,
2018-01-09,209492000.0,,,,16659999744,7965459968.0,14301200.0,,,
2018-01-10,236472000.0,,,,18500800512,9214950400.0,11260700.0,,,
2018-01-11,229000992.0,,,,16534099968,7235899904.0,10009300.0,,,
2018-01-12,365795008.0,,,,12065699840,5222300160.0,9231200.0,,,
2018-01-13,313215008.0,,,,12763599872,5746760192.0,12319900.0,,,
2018-01-14,160712000.0,,,,11084099584,4841630208.0,5844480.0,,,
2018-01-15,972993024.0,,,,12750799872,4781100032.0,8351260.0,,,
2018-01-16,1632649984.0,,,,18853799936,8405139968.0,8988860.0,,,
2018-01-17,1713769984.0,,,,18830600192,8545160192.0,7658770.0,,,
2018-01-18,1285490048.0,,,,15020399616,5938319872.0,5953820.0,,,
2018-01-19,584574016.0,,,,10740400128,4084450048.0,7383730.0,,,
2018-01-20,738798976.0,,,,11801700352,3975190016.0,13848900.0,,,
2018-01-21,847731008.0,,,,9935179776,3378089984.0,22703900.0,,,
2018-01-22,522984000.0,,,,10537400320,3810099968.0,12408600.0,,,
2018-01-23,375958016.0,,,,9660609536,3556699904.0,7552930.0,,,
2018-01-24,689838016.0,,,,9940989952,3944039936.0,6451640.0,,,
2018-01-25,654814016.0,,,,8873169920,4050190080.0,6271900.0,,,
2018-01-26,810062016.0,,,,9746199552,3617690112.0,5618280.0,,,
2018-01-27,331308992.0,,,,7583269888,3002870016.0,14915400.0,,,
2018-01-28,325145984.0,,,,8350360064,5372329984.0,9034380.0,,,
2018-01-29,238318000.0,,,,7107359744,3715079936.0,5220320.0,,,
2018-01-30,359622016.0,,,,8637859840,4107859968.0,5598540.0,,,
2018-01-31,505904000.0,,,,8041160192,3757560064.0,6957010.0,,,
2018-02-01,595624000.0,,,,9959400448,5261680128.0,6605630.0,,,
2018-02-02,1438809984.0,,,,12726899712,6713290240.0,7123780.0,,,
2018-02-03,1404499968.0,,,,7263790080,3243480064.0,5826330.0,,,
2018-02-04,814753984.0,,,,7073549824,2997090048.0,5171480.0,,,
2018-02-05,658547968.0,,,,9285289984,4269530112.0,4347320.0,,,
2018-02-06,1338390016.0,,,,13999800320,6518269952.0,6105750.0,,,
2018-02-07,679744000.0,,,,9169280000,3896179968.0,5201810.0,,,
2018-02-08,346383008.0,,,,9346750464,3708189952.0,5285960.0,,,
2018-02-09,401271008.0,,,,6784820224,2495820032.0,3047610.0,,,
2018-02-10,951824000.0,,,,7780960256,2930530048.0,3474900.0,,,
2018-02-11,331944000.0,,,,6122189824,2486650112.0,2544010.0,,,
2018-02-12,243039008.0,,,,6256439808,2243450112.0,7646360.0,,,
2018-02-13,225695008.0,,,,5696719872,2081170048.0,30283200.0,,,
2018-02-14,299008992.0,,,,7909819904,2818370048.0,11953100.0,,,
2018-02-15,348342016.0,,,,9062540288,2900100096.0,7288970.0,,,
2018-02-16,192420000.0,,,,7296159744,2369449984.0,9385160.0,,,
2018-02-17,341415008.0,,,,8660880384,2525720064.0,8038940.0,,,
2018-02-18,251314000.0,,,,8744009728,2567290112.0,15946800.0,,,
2018-02-19,169966000.0,,,,7652089856,2169019904.0,29965000.0,,,
2018-02-20,281249984.0,,,,9926540288,2545260032.0,11664800.0,,,
2018-02-21,242378000.0,,,,9405339648,2531729920.0,7049450.0,,,
2018-02-22,208342000.0,,,,8040079872,2150370048.0,5678200.0,,,
2018-02-23,222508992.0,,,,7739500032,2334820096.0,6902820.0,,,
2018-02-24,133524000.0,,,,6917929984,1926579968.0,5582380.0,,,
2018-02-25,247808000.0,,,,5706939904,1646960000.0,5793540.0,,,
2018-02-26,201812992.0,,,,7287690240,2044480000.0,4113690.0,,,
2018-02-27,106757000.0,,,,6966179840,2053980032.0,5426840.0,,,
2018-02-28,114757000.0,,,,6936189952,1963980032.0,4943770.0,,,
2018-03-01,184691008.0,,,,7317279744,1868519936.0,3992240.0,,,
2018-03-02,107240000.0,,,,7620590080,1894419968.0,3763040.0,,,
2018-03-03,115320000.0,,,,6690570240,1699369984.0,3547810.0,,,
2018-03-04,94436000.0,,,,6084149760,1697939968.0,4243320.0,,,
2018-03-05,202675008.0,,,,6468539904,1898489984.0,4530590.0,,,
2018-03-06,110305000.0,,,,6832169984,1943069952.0,3218950.0,,,
2018-03-07,190792992.0,,,,8797910016,2175419904.0,5364650.0,,,
2018-03-08,167808992.0,,,,7186089984,1891640064.0,3397200.0,,,
2018-03-09,246848992.0,,,,8704190464,2233019904.0,3412130.0,,,
2018-03-10,129138000.0,,,,5386319872,1532960000.0,2491710.0,,,
2018-03-11,161362000.0,,,,6296370176,1562680064.0,2527380.0,,,
2018-03-12,184250000.0,,,,6457399808,1764999936.0,5513180.0,,,
2018-03-13,98868704.0,,,,5991139840,1425959936.0,4227540.0,,,
2018-03-14,144156000.0,,,,6438230016,1810560000.0,5288160.0,,,
2018-03-15,204232992.0,,,,6834429952,1770460032.0,8460960.0,,,
2018-03-16,97455296.0,,,,5289379840,1417350016.0,10271100.0,,,
